recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,fast_retransmit_count,out_of_order_count,zero_window_probe_count,window_full_count,ecn_ece_count,ecn_cwr_count,ecn_ce_count,timestamp,success,error
262144,1,16384,10.0,16000.0,0.64,30,20,1.0,cubic,10.02012244798243,868304,84.62502623116515,0,0.0,0.0,64240,313344,184687.63814016173,682,1.0,158391.0,36196.8358662614,21055.161249526845,33186.0,69622.0,116532.0,329,1484,163,414,60,0,0,0,2,66,0,2025-12-26T19:31:53.503433,True,
262144,1,16384,10.0,16000.0,0.64,30,20,1.0,bbr,10.018921646056697,3633984,354.211024436623,0,0.0,0.0,64240,313344,184217.8546930376,2814,1.0,208459.0,48903.58366533864,23956.90297087976,45703.0,88633.0,106653.0,502,8747,1931,3860,1406,0,0,0,2,145,0,2025-12-26T19:32:06.600900,True,
262144,1,16384,10.0,16000.0,0.64,30,20,2.0,cubic,10.017043567961082,946496,92.27398221131418,0,0.0,0.0,64240,313344,185175.12991880075,733,2.0,87084.0,32006.23989218329,16748.713332377523,32652.0,59002.0,76585.0,371,1601,162,438,51,0,0,0,2,64,0,2025-12-26T19:32:20.216843,True,
262144,1,16384,10.0,16000.0,0.64,30,20,2.0,bbr,10.02201745309867,3146008,306.5523934554809,0,0.0,0.0,64240,313344,184503.12170050762,2460,4.0,135362.0,49508.3752417795,23665.480612023744,47349.0,94189.0,110753.0,517,7880,1840,3410,1279,0,0,0,2,142,0,2025-12-26T19:32:33.276838,True,
262144,1,16384,10.0,16000.0,0.64,45,10,1.0,cubic,10.120484160957858,2395240,231.1254605311901,0,0.0,0.0,64240,313344,173519.89004010695,922,27260.0,264894.0,51358.08639308855,18003.720650415427,49511.0,65441.0,141400.0,463,2992,77,902,64,0,0,1,2,14,0,2025-12-26T19:32:46.763919,True,
262144,1,16384,10.0,16000.0,0.64,45,10,1.0,bbr,10.041919286129996,9791944,952.2527556766712,0,0.0,0.0,64240,313344,151147.21511852366,5090,2072.0,267851.0,100613.13414634146,66843.91665294902,56714.0,224321.0,250331.00000000003,410,12951,679,5032,553,0,0,11,2,37,0,2025-12-26T19:33:00.120358,True,
262144,1,16384,10.0,16000.0,0.64,45,10,2.0,cubic,10.022288452135399,1084056,105.62941214034197,0,0.0,0.0,64240,313344,177759.0228848821,519,25456.0,226514.0,53646.36577181208,21797.773521018,49312.0,88562.0,199645.0,298,1442,31,378,19,0,0,0,2,17,0,2025-12-26T19:33:14.273311,True,
262144,1,16384,10.0,16000.0,0.64,45,10,2.0,bbr,10.082839807961136,8005728,775.386091508371,0,0.0,0.0,64240,313344,148025.0090705068,4057,5596.0,416733.0,148552.868,82292.07758044863,163925.0,267267.0,355547.0,250,10694,687,4149,593,0,0,11,2,34,0,2025-12-26T19:33:27.430101,True,
262144,1,16384,10.0,16000.0,0.64,45,20,1.0,cubic,10.016141264000908,1667600,162.5891231040302,0,0.0,0.0,64240,313344,183963.78499061914,851,823.0,153074.0,52499.456264775414,18326.874657363598,52613.0,80197.0,105161.0,423,2665,211,904,85,0,0,0,2,44,0,2025-12-26T19:33:41.430132,True,
262144,1,16384,10.0,16000.0,0.64,45,20,1.0,bbr,10.002109102904797,3395064,331.47930635320904,0,0.0,0.0,64240,313344,178682.55968726164,2233,333.0,251740.00000000003,78681.42937853107,45564.63513096417,61979.0,175918.0,216113.0,354,5244,420,2184,295,0,0,0,2,57,0,2025-12-26T19:33:54.592714,True,
