recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,fast_retransmit_count,out_of_order_count,zero_window_probe_count,window_full_count,timestamp,success,error
262144,1,16384,10.0,16000.0,0.64,30,15,0.5,cubic,10.038096680073068,1199896,116.73263117958639,0,0.0,0.0,64240,313344,185806.0448275862,797,534.0,108997.0,34761.650831353916,14445.109691491492,33497.0,58875.0,72154.0,421,2030,215,601,79,0,0,0,2025-12-24T22:15:03.701482,True,
262144,1,16384,10.0,16000.0,0.64,30,15,2.0,cubic,10.001858934992924,1519904,148.40053830463768,0,0.0,0.0,64240,313344,181323.8520737327,795,3226.0,115320.0,39006.37566137566,16495.015340913564,36447.0,67439.0,100688.0,378,2170,168,678,109,0,0,0,2025-12-24T22:15:16.561662,True,
262144,1,16384,10.0,16000.0,0.64,30,45,0.5,cubic,10.030690670013428,665584,64.7995632985789,0,0.0,0.0,64240,313344,184941.37633525062,684,4.0,180897.0,39698.870292887026,29582.647776218328,36450.0,93414.0,129021.0,239,1217,157,370,71,0,0,0,2025-12-24T22:15:29.346843,True,
262144,1,16384,10.0,16000.0,0.64,30,45,2.0,cubic,10.020923145813867,577256,56.254953191162905,0,0.0,0.0,64240,313344,184250.0944808232,603,6.0,145845.0,42425.60476190476,33685.751218621124,41437.0,110612.0,140468.0,210,1069,146,327,74,0,0,0,2025-12-24T22:15:42.057321,True,
262144,1,16384,10.0,16000.0,0.64,75,15,0.5,cubic,10.002442760160193,3159040,308.4246592529956,0,0.0,0.0,64240,313344,178105.83375,1073,43611.0,291639.0,84978.34322820038,19930.950004470687,83217.0,101582.0,121118.0,539,4000,23,1346,18,0,0,0,2025-12-24T22:15:54.789290,True,
262144,1,16384,10.0,16000.0,0.64,75,15,2.0,cubic,10.23024791595526,1695112,161.8125803108093,0,0.0,0.0,0,313344,176224.2599323753,708,32383.000000000004,351105.0,88121.14373088685,33074.248577050515,82672.0,121443.0,247297.0,327,2366,52,788,41,0,0,0,2025-12-24T22:16:07.828176,True,
262144,1,16384,10.0,16000.0,0.64,75,45,0.5,cubic,10.00855526002124,578704,56.46575457872835,0,0.0,0.0,64240,313344,184292.57157894736,375,4.0,251685.0,88147.2356321839,35865.85546806282,87420.0,143526.0,216207.0,174,950,83,310,30,0,0,0,2025-12-24T22:16:21.142548,True,
262144,1,16384,10.0,16000.0,0.64,75,45,2.0,cubic,10.011828623944893,836448,81.58786777935723,0,0.0,0.0,64240,313344,180688.96742021278,542,4389.0,392106.0,102005.44505494506,51584.20076778719,96517.0,165316.0,360143.0,182,1504,191,559,108,0,0,0,2025-12-24T22:16:34.034420,True,
262144,1,16384,10.0,16000.0,0.64,150,15,0.5,cubic,10.000680851982906,4532024,442.5503376225094,0,0.0,0.0,64240,313344,157512.24430379746,331,124866.0,1357309.0,183344.63082437275,122123.36159104614,163697.0,194596.0,833153.0,279,5530,125,1961,16,0,0,3,2025-12-24T22:16:47.114190,True,
262144,1,16384,10.0,16000.0,0.64,150,15,2.0,cubic,10.031315926928073,1240440,120.75855215049152,0,0.0,0.0,64240,313344,164519.9944478717,328,125369.00000000001,658908.0,227353.64210526316,138349.85204625005,163443.0,618842.0,658908.0,95,1621,34,633,19,0,0,0,2025-12-24T22:17:00.675097,True,
