recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,fast_retransmit_count,out_of_order_count,zero_window_probe_count,window_full_count,timestamp,success,error,predicted,ground_truth,correct,_source
262144,1,16384,10.0,16000.0,0.64,50,0,1.0,cubic,10.026393203996122,2769048,269.70301109099074,0,0.0,0.0,64240,313344,103498.23649825784,205,50000.0,150136.0,52761.61301369863,12438.781207813652,50046.0,61845.0,146873.0,292,2296,21,83,1,0,0,0,2025-12-23T22:13:40.679275,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,50,0,2.0,cubic,10.018064524047077,1687872,164.53402711106898,0,0.0,0.0,64240,313344,117996.30536912753,217,50004.0,151268.0,54600.69721115538,17297.30984023573,50042.0,90992.0,151148.0,251,1490,23,81,4,0,0,0,2025-12-23T22:13:53.695210,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,50,20,0.1,cubic,10.008882064023055,6342872,618.8714082030302,0,0.0,0.0,64240,313344,169350.84773885694,1749,79.0,378449.0,71338.93114754098,39548.06075507448,64670.00000000001,117486.0,302665.0,610,9221,570,3708,357,0,0,3,2025-12-23T22:14:06.641514,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,50,20,0.5,cubic,10.015605909982696,1881904,183.4933294617994,0,0.0,0.0,64240,313344,183129.3940242764,891,53.0,164916.0,58434.22469135802,20219.32794724896,56919.0,89393.0,136831.0,405,3213,326,1192,176,0,0,0,2025-12-23T22:14:20.033705,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,50,20,1.0,cubic,10.00032400607597,1823984,178.11766637938553,0,0.0,0.0,64240,313344,179839.0037950664,724,6984.0,244374.0,66693.30841121495,30973.560819100858,61443.0,115913.0,206761.0,321,2635,179,959,114,0,0,0,2025-12-23T22:14:33.032043,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,50,20,2.0,cubic,10.024671289953403,1507328,146.8377323728529,0,0.0,0.0,64240,313344,178718.43454987835,630,258.0,1083556.0,69893.69473684211,68603.81400288109,60792.0,138527.0,221060.0,285,2055,118,705,71,0,0,0,2025-12-23T22:14:45.923135,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,50,50,0.1,cubic,10.086873768945225,462864,44.812261494897925,0,0.0,0.0,64240,313344,184753.16433566436,431,6.0,202564.0,67520.16564417178,45252.08910382929,65752.0,151049.0,191208.0,163,858,117,270,60,0,0,0,2025-12-23T22:14:59.949868,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,50,50,0.5,cubic,10.054406487033702,491824,47.769788860177606,0,0.0,0.0,64240,313344,184671.72875436555,417,11.0,241006.0,65582.03614457832,43438.5846939741,61716.0,145036.0,196893.0,166,859,106,273,49,0,0,0,2025-12-23T22:15:12.924247,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,50,50,1.0,cubic,10.055516123073176,383224,37.21760105791802,0,0.0,0.0,64240,313344,183425.87960339943,354,4.0,427870.0,75359.37762237762,66916.74501087458,65811.0,149999.0,416677.0,143,706,94,212,34,0,0,0,2025-12-23T22:15:25.921378,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,50,50,2.0,cubic,10.02526303299237,416528,40.5740601180603,0,0.0,0.0,64240,313344,182112.6156968877,389,7.0,220851.0,64016.52702702703,45565.41519209112,55970.0,144062.0,207984.0,148,739,94,222,39,0,0,0,2025-12-23T22:15:38.851940,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,100,0,0.1,cubic,10.030160742113368,10482096,1020.56409046573,0,0.0,0.0,64240,311904,75081.32048969073,125,100001.0,101087.0,100181.80167597764,314.93567188770265,100045.0,101017.0,101073.0,358,7760,5,40,0,0,0,25,2025-12-23T22:15:51.627925,True,,healthy,network,False,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,100,0,0.5,cubic,10.014443268999456,4808256,468.8790353963564,0,0.0,0.0,64240,311904,83679.63649103139,97,100001.0,300137.0,107393.93827160494,35685.445279649924,100040.0,103083.0,300085.0,243,3568,19,76,0,0,0,6,2025-12-23T22:16:05.386457,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,100,0,1.0,cubic,10.01679998904001,1296912,126.43914487518688,0,0.0,0.0,64240,313344,107734.07877664504,98,100002.0,298998.0,104260.7935483871,19898.08724822622,100030.0,140963.0,198897.0,155,1079,9,40,0,0,0,0,2025-12-23T22:16:18.683268,True,,healthy,network,False,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,100,0,2.0,cubic,10.01381078909617,2888616,281.70235307138364,0,0.0,0.0,64240,313344,95760.11196253724,113,100000.0,301418.0,118952.72588832489,54354.14669470614,100036.0,300055.0,300148.0,197,2349,37,129,1,0,0,4,2025-12-23T22:16:31.802634,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,100,20,0.1,cubic,10.035875875968486,4863336,473.2373757105357,0,0.0,0.0,64240,313344,169010.73340023417,1263,67177.0,419678.0,118573.05296610168,31880.288332386408,115016.0,137704.0,314253.0,472,5979,36,2210,22,0,0,0,2025-12-23T22:16:45.017812,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,100,20,0.5,cubic,10.0053531070007,2408976,235.12569719842824,0,0.0,0.0,64240,313344,179461.83881064164,873,70915.0,152844.0,110228.02577319588,14256.295133821925,109420.0,133201.0,145236.0,388,3195,22,1140,11,0,0,0,2025-12-23T22:16:58.470634,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,100,20,1.0,cubic,10.189488217933103,1809504,173.4232095082051,0,0.0,0.0,64240,313344,176855.89970869746,676,63272.99999999999,371443.0,113412.0,32678.4761050061,109607.0,139289.0,349572.0,286,2403,27,850,20,0,0,0,2025-12-23T22:17:11.727192,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,100,20,2.0,cubic,10.061591729987413,597528,57.99514163955548,0,0.0,0.0,64240,313344,178040.0179856115,292,58224.0,408126.0,122583.03973509934,56796.74004763087,111365.0,231522.0,378788.0,151,834,29,250,12,0,0,0,2025-12-23T22:17:25.085172,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,100,50,0.1,cubic,10.030573159921914,583048,56.76473352240945,0,0.0,0.0,64240,313344,183705.83685064936,404,32.0,312866.0,118810.61445783133,54946.87917967951,115577.0,208045.0,290961.0,166,1232,213,461,123,0,0,0,2025-12-23T22:17:38.182175,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,100,50,0.5,cubic,10.03443335799966,619248,60.26592169431203,0,0.0,0.0,64240,313344,181514.84553775744,305,8.0,312580.0,126295.54861111112,48734.1714391324,123433.0,191195.0,291018.0,144,874,42,291,15,0,0,0,2025-12-23T22:17:51.190755,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,100,50,1.0,cubic,10.097525271004995,656896,63.53041787793933,0,0.0,0.0,64240,313344,180372.097716895,359,307.0,352459.0,123250.49655172414,51932.129275008505,121018.0,192671.0,351626.0,145,1095,114,398,63,0,0,0,2025-12-23T22:18:04.175287,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,100,50,2.0,cubic,10.114162710029632,554088,53.49939268461845,0,0.0,0.0,64240,313344,183801.9856512141,337,648.0,340453.0,117437.06711409397,46708.18253533191,112320.0,194049.0,246618.0,149,906,83,313,29,0,0,0,2025-12-23T22:18:17.304961,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,150,0,0.1,cubic,10.051757409004496,6131048,595.6522147198312,0,0.0,0.0,64240,311904,76267.61528120098,88,150002.0,450126.0,153629.21495327103,28426.74225881541,150057.0,151073.0,191966.0,214,4463,6,27,0,0,0,8,2025-12-23T22:18:30.358328,True,,healthy,network,False,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,150,0,0.5,cubic,10.209312750026584,2309064,220.8714110060081,0,0.0,0.0,64240,313344,93683.62043378995,63,150002.0,444838.0,151762.01612903227,21549.97522775709,150037.0,151039.0,151325.0,186,1752,6,33,0,0,0,0,2025-12-23T22:18:43.873165,True,,healthy,network,False,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,150,0,1.0,cubic,10.208702565985732,1347592,128.910388366568,0,0.0,0.0,64240,313344,102507.75465013286,68,150003.0,235686.0,152051.35761589403,9998.29967620281,150076.0,151084.0,190962.0,151,1129,6,29,0,0,0,0,2025-12-23T22:18:57.442196,True,,healthy,network,False,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,150,0,2.0,cubic,10.21016601996962,903056,86.37377916041213,0,0.0,0.0,64240,313344,106219.7989756722,70,150002.0,449458.0,158392.0185185185,32597.027477801497,150061.0,191943.0,236762.0,108,781,9,31,0,0,0,0,2025-12-23T22:19:10.955268,True,,healthy,network,False,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,150,20,0.1,cubic,10.010044096037744,4482512,437.3060780753921,0,0.0,0.0,0,313344,170432.0291958042,1132,103387.0,624877.0,164661.7766798419,27142.188629372184,163997.0,186398.0,194013.0,506,5720,11,2066,10,0,0,0,2025-12-23T22:19:24.454120,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,150,20,0.5,cubic,10.049598217010498,2297480,223.255971437973,0,0.0,0.0,64240,313344,174757.56107004575,711,114418.0,596090.0,166414.4220779221,51048.67411920062,160319.0,186404.0,502042.0,308,2841,20,1020,11,0,0,0,2025-12-23T22:19:38.021033,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,150,20,1.0,cubic,10.022344926954249,2549424,248.41211244927703,0,0.0,0.0,0,313344,163985.06775300173,634,108139.0,805273.0,204932.22598870055,135112.32387456403,165153.0,607538.0,789512.0,177,3498,135,1407,69,0,0,0,2025-12-23T22:19:51.453675,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,150,20,2.0,cubic,10.094361357041636,1131840,109.49801190037198,0,0.0,0.0,64240,313344,171724.86422136423,450,13523.0,738586.0,190615.0233918129,101204.26249979844,163280.0,470065.0,588517.0,171,1554,46,555,34,0,0,0,2025-12-23T22:20:04.942822,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,150,50,0.1,cubic,10.064481265028007,4342056,421.3122316829312,0,0.0,0.0,64240,311904,165602.8943627847,938,500.0,674333.0,213672.19672131148,76008.51633201432,206136.0,269874.0,611234.0,244,6191,276,2691,101,0,0,0,2025-12-23T22:20:18.283335,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,150,50,0.5,cubic,10.08092192094773,1509768,146.25475964021652,0,0.0,0.0,64240,313344,175635.99958609272,548,10060.0,706203.0,214561.41397849465,125372.92393969616,178262.0,586113.0,645631.0,186,2416,202,1000,134,0,0,0,2025-12-23T22:20:31.792415,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,150,50,1.0,cubic,10.285405187052676,1601448,152.05176986791574,0,0.0,0.0,64240,313344,177328.73039611964,597,810.0,584996.0,201328.73796791444,87084.56262804852,182776.0,436772.0,575016.0,187,2474,175,1030,129,0,0,0,2025-12-23T22:20:45.240401,True,,network,network,True,diag-network-pure
262144,1,16384,10.0,16000.0,0.64,150,50,2.0,cubic,10.008001244976183,373088,36.40524627061704,0,0.0,0.0,64240,313344,181112.68270944743,194,29228.0,370974.0,169738.83333333334,48071.488706173615,167986.0,240439.0,370974.0,90,561,29,191,7,0,0,0,2025-12-23T22:20:58.863490,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,25,0,0.1,cubic,10.001911970088258,27232488,2658.9142797929794,0,0.0,0.0,64240,313344,94553.69535720878,2122,25001.0,39775.0,25228.2217541172,589.0603240251569,25028.0,26051.0,26084.0,2611,21668,9,134,4,3,0,51,2025-12-23T22:21:11.847829,True,,healthy,network,False,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,25,0,0.5,cubic,10.04091169394087,5669800,551.4353906569279,0,0.0,0.0,64240,313344,110656.39320388348,391,24995.0,76082.0,25878.975228161667,5632.917014937281,25045.0,26066.0,68158.0,767,4738,29,133,9,0,0,4,2025-12-23T22:21:26.169064,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,25,0,1.0,cubic,10.026985306991264,5025720,489.4721132260931,0,0.0,0.0,0,313344,109712.76871534195,427,24998.0,75077.0,26081.572542901715,5959.442854849213,25033.0,26080.0,71888.0,641,4328,32,163,15,0,0,1,2025-12-23T22:21:39.315729,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,25,0,2.0,cubic,10.00317346304655,2200464,214.8208898844325,0,0.0,0.0,64240,313344,123478.7453819271,398,25003.0,76140.0,28103.0602739726,10995.759640066732,25048.0,65336.00000000001,75084.0,365,2003,38,118,3,0,0,0,2025-12-23T22:21:52.369950,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,25,20,0.1,cubic,10.002310251933524,984144,96.08561430237742,0,0.0,0.0,64240,313344,186132.47813578823,883,4.0,164646.0,30679.404624277457,22442.710258428982,27510.0,71974.0,110212.0,346,1738,209,530,91,0,0,0,2025-12-23T22:22:05.231938,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,25,20,0.5,cubic,10.007469734060578,968216,94.48176838166158,0,0.0,0.0,64240,313344,185672.1754907793,789,3.0,108811.0,31618.308781869688,19301.98963568666,31791.0,67158.0,96525.0,353,1681,199,491,80,0,0,0,2025-12-23T22:22:18.061033,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,25,20,1.0,cubic,10.012818381073885,917536,89.4884153390486,0,0.0,0.0,64240,313344,185533.57466918716,804,5.0,113659.0,30354.90985915493,17712.592341036983,28800.0,60256.0,84106.0,355,1587,185,443,80,0,0,0,2025-12-23T22:22:30.951579,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,25,20,2.0,cubic,10.002451426000334,882784,86.18824658913881,0,0.0,0.0,64240,313344,185176.0776762402,735,9.0,157763.0,30265.17901234568,19214.84253939213,27662.0,60197.0,100881.0,324,1532,179,442,68,0,0,0,2025-12-23T22:22:43.753991,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,25,50,0.1,cubic,10.02906161302235,749568,72.98788543182607,0,0.0,0.0,64240,313344,185761.4335047759,797,3.0,111792.0,29685.86315789473,26967.68767804486,26086.0,82556.0,101259.0,285,1361,177,404,93,0,0,0,2025-12-23T22:22:56.558712,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,25,50,0.5,cubic,10.007976350956596,719160,70.17449510988017,0,0.0,0.0,64240,313344,184687.13692643848,769,4.0,259060.0,38282.67857142857,36348.0793916155,32579.0,108843.0,140051.0,224,1373,202,463,118,0,0,0,2025-12-23T22:23:09.302087,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,25,50,1.0,cubic,10.040512801031582,710472,69.10207937075839,0,0.0,0.0,64240,313344,184721.39936356404,717,4.0,151137.0,37275.07142857143,32572.62519628158,28462.0,99893.0,126481.0,252,1257,162,373,74,0,0,0,2025-12-23T22:23:22.085731,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,25,50,2.0,cubic,10.000752466032282,703232,68.66983282833542,0,0.0,0.0,64240,313344,185027.9622496148,747,4.0,162093.0,32224.991769547327,32876.051821317546,25090.0,93480.0,150506.0,243,1298,179,408,82,0,0,0,2025-12-23T22:23:34.926256,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,50,0,0.1,cubic,10.015499877044933,4088656,398.6648868272047,0,0.0,0.0,64240,313344,107239.9855585028,198,50002.0,90322.0,50258.15135135135,2417.777920071747,50040.0,50789.0,51084.0,555,3393,4,36,2,0,0,0,2025-12-23T22:23:47.708085,True,,healthy,network,False,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,50,0,0.5,cubic,10.050380239030346,4410696,428.5728708823028,0,0.0,0.0,64240,313344,98730.24469589816,222,50002.0,129198.0,50992.27710843374,6479.49488421252,50031.0,51071.0,90915.0,415,3535,14,90,1,0,0,1,2025-12-23T22:24:00.788796,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,50,0,1.0,cubic,10.02012659108732,1338904,130.4897124416585,0,0.0,0.0,64240,313344,120010.29658119658,201,50003.0,146995.0,51834.9068627451,9646.77406539494,50040.0,51089.0,91495.0,204,1170,13,62,4,0,0,0,2025-12-23T22:24:13.901473,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,50,0,2.0,cubic,10.020610174979083,814728,79.39963720838594,0,0.0,0.0,64240,313344,134643.46708074535,200,50002.0,177376.0,58636.39375,23883.28967973656,50037.0,109200.0,150461.0,160,805,22,72,4,0,0,0,2025-12-23T22:24:26.731275,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,50,20,0.1,cubic,10.018681062036194,3045688,296.87587308977606,0,0.0,0.0,64240,313344,175182.6903342367,1162,26.0,357331.0,66460.76923076923,39249.556654183805,61301.0,109901.0,302583.0,494,5535,787,2249,551,0,0,2,2025-12-23T22:24:39.616189,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,50,20,0.5,cubic,10.020303408033216,2631968,256.50732770620715,0,0.0,0.0,64240,313344,180551.66245972077,992,2838.0,273393.0,64153.55419222904,26288.36942357855,61723.0,92889.0,208355.0,489,3724,109,1313,76,0,0,0,2025-12-23T22:24:52.734892,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,50,20,1.0,cubic,10.019822694943286,1163696,113.41736371977112,0,0.0,0.0,64240,313344,180739.1800254453,583,3560.0,229094.0,61076.63601532567,24582.241980561637,58559.0,92437.0,146363.0,261,1572,64,502,31,0,0,0,2025-12-23T22:25:06.101885,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,50,20,2.0,cubic,10.229111146996727,1222072,116.66993058828884,0,0.0,0.0,64240,313344,181696.52343308865,629,9593.0,204920.0,62796.35294117647,25766.32524814277,60047.0,107910.0,181091.0,255,1771,62,608,29,0,0,0,2025-12-23T22:25:19.041580,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,50,50,0.1,cubic,10.054852540022694,446936,43.40798989967235,0,0.0,0.0,64240,313344,184453.88685714285,462,4.0,221893.0,60397.71341463415,45963.81207520697,54050.0,146502.0,185533.0,164,875,126,275,51,0,0,0,2025-12-23T22:25:32.313532,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,50,50,0.5,cubic,10.08839113288559,467208,45.22602330640369,0,0.0,0.0,64240,313344,184614.8376383764,408,4.0,429936.0,60619.57647058823,48967.08040123102,58434.0,123943.0,198540.0,170,813,90,242,23,0,0,0,2025-12-23T22:25:45.069915,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,50,50,1.0,cubic,10.05656495806761,371640,36.08883242074118,0,0.0,0.0,64240,313344,183193.48510638296,371,5.0,250451.0,61776.425531914894,48619.771557476415,52318.0,152320.0,196691.0,141,705,98,214,30,0,0,0,2025-12-23T22:25:57.954361,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,50,50,2.0,cubic,10.094984175055288,404944,39.17322881765035,0,0.0,0.0,64240,313344,181706.42857142855,354,7.0,266579.0,74546.95973154363,47979.76408455045,70476.0,158395.0,224026.0,149,721,94,210,32,0,0,0,2025-12-23T22:26:10.781420,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,100,0,0.1,cubic,10.017354981973767,11562680,1127.2116948854643,0,0.0,0.0,0,311904,77455.78256932655,119,100001.0,296872.0,101041.63516068053,11683.08831854629,100104.0,101051.0,101080.0,529,8835,3,24,0,0,0,35,2025-12-23T22:26:23.925428,True,,healthy,network,False,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,100,0,0.5,cubic,10.015504725975916,2779664,271.0313358406904,0,0.0,0.0,64240,311904,101750.59486952676,97,100001.0,140937.0,100433.16556291391,3296.818476244052,100031.0,101056.0,101101.0,302,2261,8,52,0,0,0,0,2025-12-23T22:26:37.756947,True,,healthy,network,False,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,100,0,1.0,cubic,10.01266958808992,1993856,194.4661194369289,0,0.0,0.0,64240,311904,95597.32079081632,99,100004.0,297917.0,102243.36904761904,16381.45475020004,100040.0,101021.0,141878.0,168,1568,10,41,0,0,0,0,2025-12-23T22:26:51.040124,True,,healthy,network,False,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,100,0,2.0,cubic,10.108481250936164,875544,84.58475771726981,0,0.0,0.0,64240,313344,121045.07161458331,102,100001.0,354653.0,116642.2,48947.13569515585,100036.0,298012.0,301133.0,130,768,16,52,0,0,0,0,2025-12-23T22:27:04.168689,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,100,20,0.1,cubic,10.010311526013538,2597672,253.4175940386782,0,0.0,0.0,64240,313344,179206.0171611402,895,49334.0,147314.0,110581.8396039604,14004.536684465873,110361.0,132758.0,141810.0,505,3438,13,1133,2,0,0,0,2025-12-23T22:27:17.322264,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,100,20,0.5,cubic,10.011970884981563,1962992,191.4692318847599,0,0.0,0.0,64240,313344,181336.03202269963,699,62678.0,174174.0,109997.28653295129,15714.497360138366,109825.0,136089.0,148528.0,349,2467,17,847,10,0,0,0,2025-12-23T22:27:30.436912,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,100,20,1.0,cubic,10.000815237057395,1897832,185.32004827291695,0,0.0,0.0,64240,313344,172345.7766558966,728,65046.00000000001,382698.0,112822.70089285714,35159.31631332378,105271.0,141719.0,318242.0,224,2476,51,935,42,0,0,0,2025-12-23T22:27:43.669254,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,100,20,2.0,cubic,10.363886923994867,1048312,98.7797527132212,0,0.0,0.0,64240,313344,174486.26671309193,421,58654.0,488829.0,129307.85714285714,65531.80011343661,112852.0,260740.00000000003,432530.0,133,1436,39,536,34,0,0,0,2025-12-23T22:27:56.911228,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,100,50,0.1,cubic,10.065805732971056,698888,67.80458818755174,0,0.0,0.0,64240,313344,182729.79414634148,357,10.0,254718.0,117596.46551724138,41266.74653581392,116585.0,188831.0,232207.0,174,1025,57,340,16,0,0,0,2025-12-23T22:28:10.412667,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,100,50,0.5,cubic,10.031582119059747,559880,54.50364718254902,0,0.0,0.0,64240,313344,182273.09518828453,324,6575.0,849334.0,138976.35877862596,95419.97330084447,123166.0,310158.0,471529.0,131,956,94,351,42,0,0,0,2025-12-23T22:28:23.536501,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,100,50,1.0,cubic,10.099495945032686,684408,66.17827178085341,0,0.0,0.0,64240,313344,182957.2943650126,400,217.0,275561.0,115968.75155279505,46849.477968552135,113231.0,191628.0,274916.0,161,1189,135,440,57,0,0,0,2025-12-23T22:28:36.696764,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,100,50,2.0,cubic,10.430186916026289,852832,79.84936000718369,0,0.0,0.0,64240,313344,183125.24226804124,439,9498.0,223382.0,120841.02247191012,37647.893120982655,123931.0,180897.0,207038.0,178,1358,76,501,34,0,0,0,2025-12-23T22:28:49.732145,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,150,0,0.1,cubic,10.206629596999846,6181776,591.4675914931305,0,0.0,0.0,64240,311904,73019.16880574287,85,150002.0,448014.0,151893.11428571428,22451.080095903028,150046.0,151040.0,151104.0,175,4597,5,27,0,0,0,18,2025-12-23T22:29:03.135150,True,,healthy,network,False,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,150,0,0.5,cubic,10.21087368298322,900160,86.09082114736064,0,0.0,0.0,64240,313344,106247.72215108835,68,150003.0,356404.0,156385.93333333332,24643.40545934451,150037.0,190970.0,233907.0,105,781,7,33,0,0,0,0,2025-12-23T22:29:16.936029,True,,healthy,network,False,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,150,0,1.0,cubic,10.208291801973246,740880,70.87528834747314,0,0.0,0.0,64240,313344,117852.19293078055,68,150006.0,450108.0,155764.70909090908,31058.291693449137,150040.0,190894.0,231913.0,110,679,8,41,0,0,0,0,2025-12-23T22:29:30.437995,True,,healthy,network,False,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,150,0,2.0,cubic,10.158287563011982,1076816,103.51923180723604,0,0.0,0.0,64240,313344,110239.01380042464,94,150000.0,450123.0,168092.9391304348,62670.24879621034,150039.0,315172.0,450061.0,115,942,17,67,2,0,0,0,2025-12-23T22:29:44.020465,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,150,20,0.1,cubic,10.005025811959058,2676856,261.28040413202456,0,0.0,0.0,0,313344,175891.44279018472,881,101728.0,211787.0,159616.406374502,14811.357854169286,160012.0,182849.0,195346.0,502,3627,3,1182,1,0,0,0,2025-12-23T22:29:57.469996,True,,healthy,network,False,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,150,20,0.5,cubic,10.009611870045774,1571984,153.3666484705545,0,0.0,0.0,64240,313344,170732.0868121442,564,114805.0,679738.0,193299.66326530607,116681.12413036388,161070.0,548049.0,671110.0,196,2108,50,779,29,0,0,0,2025-12-23T22:30:10.805835,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,150,20,1.0,cubic,10.002432591980323,2133376,208.28683231221103,0,0.0,0.0,64240,313344,168126.98237059265,551,123274.0,620053.0,168337.26732673266,58420.19326259909,159098.0,190051.0,454900.0,202,2666,25,999,23,0,0,0,2025-12-23T22:30:24.289793,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,150,20,2.0,cubic,10.00165108393412,859616,83.93301695441643,0,0.0,0.0,64240,313344,176573.0433497537,332,101418.0,534433.0,161253.02272727274,37187.92876561904,156633.0,192381.0,269904.0,220,1015,10,259,3,0,0,0,2025-12-23T22:30:37.671801,True,,healthy,network,False,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,150,50,0.1,cubic,10.066547797061505,2450504,237.72502358738657,0,0.0,0.0,64240,313344,164503.9571009859,663,458.0,817461.0,260293.1049723757,167601.68127601524,197557.0,695953.0,767810.0,181,3753,285,1597,220,0,0,1,2025-12-23T22:30:50.924960,True,,network,network,True,diag-network-pure
262144,1,16384,20.0,16000.0,1.28,150,50,0.5,cubic,10.307463975972496,1021736,96.80257576702904,0,0.0,0.0,64240,313344,168229.1948310139,303,738.0,702472.0,185064.5588235294,69428.88566449982,174591.0,276134.0,503096.0,136,1509,102,573,69,0,0,1,2025-12-23T22:31:04.469414,True,,network,network,True,diag-network-pure
