recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,fast_retransmit_count,out_of_order_count,zero_window_probe_count,window_full_count,ecn_ece_count,ecn_cwr_count,ecn_ce_count,sender_stall_ms,sender_stall_interval_ms,sender_stall_pattern,inter_packet_gap_max_ms,inter_packet_gap_mean_ms,inter_packet_gap_p95_ms,idle_periods_count,timestamp,success,error
262144,1,16384,5.0,16000.0,0.32,50,8,0,cubic,10.00233946298249,10745568,1049.12643575396,0,0.0,0.0,64240,313344,170435.0296352012,3032,39640.0,72282.0,55271.17247706422,5049.434578172341,55290.0,63825.99999999999,67503.0,1635,13295,5,4236,0,0,0,0,0,0,0,0,0,periodic,95.09801864624023,1.35315543922412,8.517980575561523,4,2025-12-28T22:07:42.885877,True,
262144,1,16384,5.0,16000.0,0.32,50,8,0,bbr,10.014907642034814,25285096,2465.572069667436,0,0.0,0.0,64240,313344,154936.2980956614,12471,37831.0,72854.0,57655.952466367715,3850.750274746214,57729.0,63798.99999999999,66959.0,2230,29249,11,9439,0,0,0,0,0,0,0,0,0,periodic,105.29208183288574,0.574673983183774,1.2209415435791016,2,2025-12-28T22:07:57.213469,True,
262144,1,16384,5.0,16000.0,0.32,50,12,0,cubic,10.00038860202767,24814896,2423.2355200763377,0,0.0,0.0,64240,312216,148009.2164187092,1228,29083.0,92198.0,63320.881944444445,10380.184688045674,64418.0,78769.0,83838.0,1152,28029,51,9441,0,0,0,63,0,0,0,0,0,periodic,98.08492660522461,0.5802463408897602,0.013113021850585938,51,2025-12-28T22:08:13.173374,True,
262144,1,16384,5.0,16000.0,0.32,50,12,0,bbr,10.014454477000982,23516696,2293.2375887515605,0,0.0,0.0,64240,313344,148911.96852057843,11228,35536.0,85206.0,63635.900649350646,6065.14201950398,63698.00000000001,73118.0,77859.0,1540,26970,29,9054,0,0,0,2,0,0,0,0,0,periodic,125.44393539428711,0.6179975631557519,1.3079643249511719,2,2025-12-28T22:08:28.937710,True,
262144,1,16384,5.0,16000.0,0.32,50,16,0,cubic,10.002162878867239,13051776,1274.3118817760635,0,0.0,0.0,64240,313344,161714.21556098477,2634,4452.0,97666.0,65193.816231343284,8725.38628238678,65273.0,78891.0,85414.0,1072,15963,131,5776,2,0,0,0,0,0,0,0,0,periodic,73.01115989685059,1.0935666786601372,7.811069488525391,2,2025-12-28T22:08:44.667123,True,
262144,1,16384,5.0,16000.0,0.32,50,16,0,bbr,10.000513853039593,10223832,998.3697922147633,0,0.0,0.0,64240,313344,167199.41873278236,5500,23920.0,87859.0,64109.96451914099,8022.575547140214,64422.99999999999,77026.0,82745.0,1071,12705,99,4545,0,0,0,0,0,0,0,0,0,periodic,142.64702796936035,1.4036181741842206,3.9548873901367188,2,2025-12-28T22:08:59.164693,True,
262144,1,16384,5.0,16000.0,0.32,50,20,0,cubic,10.0092631529551,6829720,666.3475957799028,0,0.0,0.0,64240,313344,171095.4197219984,1734,9.0,225238.0,65936.70878274269,21296.797278401973,65954.0,88919.0,156238.0,649,9928,588,4030,203,0,0,0,0,0,0,0,0,periodic,99.04694557189941,1.8037792497080536,12.719154357910156,10,2025-12-28T22:09:13.470910,True,
262144,1,16384,5.0,16000.0,0.32,50,20,0,bbr,10.004995207069442,4572288,446.2895691189319,0,0.0,0.0,64240,313344,178985.3989286277,2610,734.0,167687.0,62391.524926686216,15125.41135845816,61249.0,82953.0,109884.0,682,6347,148,2354,51,0,0,0,0,0,0,0,0,periodic,109.18688774108887,3.0339820013724395,10.999917984008789,2,2025-12-28T22:09:27.419646,True,
262144,1,16384,5.0,16000.0,0.32,50,24,0,cubic,10.002625475171953,1506872,147.11684358797837,0,0.0,0.0,64240,313344,184609.84508393286,690,866.0,171242.0,60249.43714285714,21397.336763125928,58632.0,98594.0,146566.0,350,2085,109,693,47,0,0,0,0,0,0,0,0,periodic,97.8841781616211,8.82176827576201,42.04607009887695,24,2025-12-28T22:09:41.004976,True,
262144,1,16384,5.0,16000.0,0.32,50,24,0,bbr,10.026660326868296,3515248,342.37315946577115,0,0.0,0.0,64240,313344,183063.57016632016,2192,4.0,169264.0,63078.49128919861,18885.026855884666,64419.00000000001,87429.0,110545.0,574,5772,501,2288,223,0,0,0,0,0,0,0,0,periodic,70.28794288635254,3.3960441040887637,14.731884002685547,1,2025-12-28T22:09:54.210612,True,
262144,1,16384,10.0,16000.0,0.64,12,0,0,cubic,10.000083280028775,97640448,9535.120591488276,0,0.0,0.0,64240,311904,92129.14747094798,17539,12001.0,13144.0,12417.17276964048,248.52308529269223,12414.0,12801.0,12842.0,9012,80287,0,0,0,0,0,18,0,0,0,0,0,periodic,24.05405044555664,0.14051365793817547,0.8311271667480469,0,2025-12-28T22:10:07.696910,True,
262144,1,16384,10.0,16000.0,0.64,12,0,0,bbr,10.000287397066131,97689600,9539.725831078445,0,0.0,0.0,64240,312208,93080.32414973156,18510,12002.0,13122.0,12422.267210825905,245.34193165487582,12420.0,12804.0,12840.0,9311,80651,0,0,0,0,0,0,0,0,0,0,0,periodic,24.046897888183594,0.14024624344612124,0.8311271667480469,0,2025-12-28T22:10:29.424730,True,
262144,1,16384,10.0,16000.0,0.64,12,4,0,cubic,10.002775559201837,30721720,2999.335485429402,0,0.0,0.0,64240,313344,156948.458356342,5549,16.0,35910.0,14663.69715089694,3814.2960868481678,14758.0,20263.0,22755.0,2843,41651,2284,15220,805,2,0,81,0,0,0,0,0,periodic,25.8331298828125,0.42160295941003356,3.1478404998779297,0,2025-12-28T22:10:51.114623,True,
262144,1,16384,10.0,16000.0,0.64,12,4,0,bbr,10.003551232162863,32802016,3202.1847048684645,0,0.0,0.0,64240,313344,162279.66190990628,11795,51.0,23361.0,15111.985328185328,2219.5109923330374,15131.0,18676.0,20476.0,3885,39803,307,12991,66,0,0,5,0,0,0,0,0,periodic,25.46095848083496,0.43495094074922447,1.8761157989501953,0,2025-12-28T22:11:07.842902,True,
262144,1,16384,10.0,16000.0,0.64,12,8,0,cubic,10.005718933185562,2099104,204.87345923751255,0,0.0,0.0,64240,313344,186885.409219457,1669,2.0,50805.0,14794.242503259453,7198.5833217027675,14680.0,26415.0,36903.0,767,3536,372,1009,138,0,0,0,0,0,0,0,0,periodic,44.67511177062988,5.400320039178333,19.67000961303711,0,2025-12-28T22:11:24.490148,True,
262144,1,16384,10.0,16000.0,0.64,12,8,0,bbr,10.006535717053339,9224712,900.2623952211073,0,0.0,0.0,64240,313344,184952.6458545152,6381,2.0,223054.0,17725.12946116165,9925.134870805216,17251.0,32512.0,41235.0,1429,21638,4501,9415,3229,0,0,0,0,0,0,0,0,periodic,16.884803771972656,0.9169450351395154,5.170106887817383,0,2025-12-28T22:11:37.720450,True,
262144,1,16384,10.0,16000.0,0.64,12,12,0,cubic,10.002228725934401,1677736,163.8048986274247,0,0.0,0.0,64240,313344,187170.84121171772,1610,2.0,48712.0,13879.992614475628,9287.179231989368,13275.0,29559.0,37889.0,677,3004,332,838,136,0,0,0,0,0,0,0,0,periodic,56.8389892578125,6.653530392425739,24.390220642089844,1,2025-12-28T22:11:52.362125,True,
262144,1,16384,10.0,16000.0,0.64,12,12,0,bbr,10.000014299992472,7818208,763.4957832016048,0,0.0,0.0,64240,313344,184375.34649459724,6403,5.0,51994.0,20373.858295964124,9550.932986689982,19951.0,36531.0,46182.0,1115,19527,4506,8600,3410,0,0,0,0,0,0,0,0,periodic,23.18596839904785,1.0052053991638024,5.505084991455078,0,2025-12-28T22:12:05.532914,True,
262144,1,16384,10.0,16000.0,0.64,12,16,0,cubic,10.014470887137577,1602440,156.26215604759608,0,0.0,0.0,64240,313344,186694.98797376093,1531,2.0,66788.0,14436.820370370371,12242.981177860109,12630.0,37946.0,50371.0,540,2744,347,838,170,0,0,0,0,0,0,0,0,periodic,50.56118965148926,6.692290996159555,26.618003845214844,1,2025-12-28T22:12:19.978901,True,
262144,1,16384,10.0,16000.0,0.64,12,16,0,bbr,10.0013525870163,7074432,690.7690674728075,0,0.0,0.0,64240,313344,185075.05080128205,6462,3.0,68064.0,20236.275220372183,9965.441644655266,19111.0,38139.0,46062.0,1021,18720,4506,8314,3375,0,0,0,0,0,0,0,0,periodic,23.329973220825195,1.0637554177201665,5.736112594604492,0,2025-12-28T22:12:33.135993,True,
